dataset,horizon,ticker,model,scheme,n_test,mse,rmse,mae,r2_oos_vs_mean,har_mse,relative_mse_vs_har
MHAR,1,MSFT,Ridge,rolling,842,2.9137939652023602e-08,0.00017069838795965122,5.815810589675056e-05,0.11653489040506526,2.9455611082240713e-08,0.9892152490291183
MHAR,1,MSFT,SHAR,rolling,842,2.8101186502882678e-08,0.00016763408514643637,5.715648370815931e-05,0.14796934477854295,2.9455611082240713e-08,0.9540181130319635
MHAR,5,AAPL,AdaptiveLasso,rolling,841,2.8710140325837122e-08,0.0001694406690432882,8.974278634925387e-05,-0.17585165927986313,2.8081176080189964e-08,1.022398073494182
MHAR,5,AAPL,Bagging,rolling,841,2.5159201459742126e-08,0.00015861652328727334,7.958834707951163e-05,-0.030419511951011113,2.8081176080189964e-08,0.8959454329083758
MHAR,5,AAPL,ElasticNet,rolling,841,2.8989932427127992e-08,0.00017026430168161496,0.00010112977551773293,-0.1873108163171484,2.8081176080189964e-08,1.0323617623543593
MHAR,5,AAPL,GradientBoosting,rolling,841,2.394094468034516e-08,0.0001547286162296592,8.234431564162167e-05,0.019475376726830862,2.8081176080189964e-08,0.8525620370022338
MHAR,5,AAPL,HAR,rolling,841,2.8081176080189964e-08,0.0001675743896906385,8.583307034079591e-05,-0.15009181821052642,2.8081176080189964e-08,1.0
MHAR,5,AAPL,HARQ,rolling,841,2.817724942203052e-08,0.00016786080370959303,8.645049828145002e-05,-0.15402659516158557,2.8081176080189964e-08,1.0034212720139002
MHAR,5,AAPL,HARX,rolling,841,2.8081176080189964e-08,0.0001675743896906385,8.583307034079591e-05,-0.15009181821052642,2.8081176080189964e-08,1.0
MHAR,5,AAPL,Lasso,rolling,841,2.9294665264855835e-08,0.00017115684404912307,9.427853333113576e-05,-0.19979144541936433,2.8081176080189964e-08,1.0432136168798833
MHAR,5,AAPL,LevHAR,rolling,841,2.76637393232359e-08,0.00016632419945166097,8.448324930520808e-05,-0.1329952907209997,2.8081176080189964e-08,0.9851346412357512
MHAR,5,AAPL,LogHAR,rolling,841,2.2535320645861318e-08,0.0001501176893169533,7.04356881661857e-05,0.07704407317043804,2.8081176080189964e-08,0.8025062975107726
MHAR,5,AAPL,NN1,fixed,841,2.539384289651609e-08,0.00015935445678272097,9.310230258220486e-05,-0.040029479705790294,2.8081176080189964e-08,0.90430125946293
MHAR,5,AAPL,NN1_1,fixed,841,2.60729902051504e-08,0.00016147132935958136,7.471533847415569e-05,-0.06784461682075738,2.8081176080189964e-08,0.9284864042266288
MHAR,5,AAPL,NN2,fixed,841,2.738586653616539e-08,0.0001654867563769542,0.00010181196766470724,-0.12161474106023973,2.8081176080189964e-08,0.9752393011589324
MHAR,5,AAPL,NN2_1,fixed,841,2.377132351118915e-08,0.00015417951715837337,6.889559269401074e-05,0.026422376321311836,2.8081176080189964e-08,0.8465216500657454
MHAR,5,AAPL,NN3,fixed,841,3.10346731846013e-08,0.00017616660632651496,0.0001208089457212774,-0.2710551583922878,2.8081176080189964e-08,1.1051771156584462
MHAR,5,AAPL,NN3_1,fixed,841,2.806729565489271e-08,0.00016753296885954331,0.00011049814699306312,-0.14952333192198664,2.8081176080189964e-08,0.9995057035624998
MHAR,5,AAPL,NN4,fixed,841,3.0348995981351724e-08,0.00017420963228636848,0.00012130104034301984,-0.24297258310630698,2.8081176080189964e-08,1.080759434529582
MHAR,5,AAPL,NN4_1,fixed,841,2.6819988736989303e-08,0.0001637680943804052,0.00010603806725015277,-0.09843866662942147,2.8081176080189964e-08,0.9550878018926574
MHAR,5,AAPL,PostLasso,rolling,841,2.869199225359459e-08,0.00016938710769593592,8.968103941805984e-05,-0.17510838736907042,2.8081176080189964e-08,1.0217518016930756
MHAR,5,AAPL,RandomForest,rolling,841,2.4888390811202996e-08,0.0001577605489696426,7.805783423899631e-05,-0.01932819902737415,2.8081176080189964e-08,0.8863015829582958
MHAR,5,AAPL,Ridge,rolling,841,2.8134277370453613e-08,0.00016773275580653175,9.031769204927025e-05,-0.15226663308630806,2.8081176080189964e-08,1.0018909923897779
MHAR,5,AAPL,SHAR,rolling,841,2.750796617107937e-08,0.00016585525668811154,8.507542837143535e-05,-0.12661545010177178,2.8081176080189964e-08,0.9795873966434415
MHAR,5,JPM,AdaptiveLasso,rolling,840,1.8050815551641004e-08,0.00013435332356008541,8.446469988499793e-05,-0.29678298424753824,1.715221873023062e-08,1.0523895383765491
MHAR,5,JPM,Bagging,rolling,840,1.9612375058273925e-08,0.00014004418966267015,6.0512153942654806e-05,-0.4089664914856619,1.715221873023062e-08,1.1434307926418465
MHAR,5,JPM,ElasticNet,rolling,840,1.8050527036297458e-08,0.00013435224983712575,8.44622296748429e-05,-0.296762257107142,1.715221873023062e-08,1.0523727175005981
MHAR,5,JPM,GradientBoosting,rolling,840,1.8299976829183876e-08,0.000135277406942859,6.419688072866782e-05,-0.31468290151867784,1.715221873023062e-08,1.0669160134327311
MHAR,5,JPM,HAR,rolling,840,1.715221873023062e-08,0.00013096647941450752,7.802293163828951e-05,-0.23222717155474437,1.715221873023062e-08,1.0
MHAR,5,JPM,HARQ,rolling,840,2.054206621199342e-08,0.00014332503693351495,5.951152836152292e-05,-0.47575614236319796,1.715221873023062e-08,1.197633177087943
MHAR,5,JPM,HARX,rolling,840,1.715221873023062e-08,0.00013096647941450752,7.802293163828951e-05,-0.23222717155474437,1.715221873023062e-08,1.0
MHAR,5,JPM,Lasso,rolling,840,1.805081530329069e-08,0.00013435332263584212,8.446474558948975e-05,-0.2967829664058812,1.715221873023062e-08,1.0523895238973544
MHAR,5,JPM,LevHAR,rolling,839,2.5363711538134684e-08,0.00015925988678300223,8.134984680094064e-05,-0.82070879687077,1.715221873023062e-08,1.4787423094967524
MHAR,5,JPM,LogHAR,rolling,840,1.3823946576184863e-08,0.00011757528046398556,5.227693729026978e-05,0.006878185428368266,1.715221873023062e-08,0.8059567565926785
MHAR,5,JPM,NN1,fixed,840,1.5233197299945254e-08,0.00012342283945828363,6.640344942811291e-05,-0.09436335426177989,1.715221873023062e-08,0.8881181810663882
MHAR,5,JPM,NN1_1,fixed,840,1.6289299557469937e-08,0.00012762954030109933,5.863950540833279e-05,-0.17023446563984246,1.715221873023062e-08,0.9496905218891712
MHAR,5,JPM,NN2,fixed,840,1.9175598720821276e-08,0.00013847598607997445,9.203410104167799e-05,-0.377588179480304,1.715221873023062e-08,1.1179660790486812
MHAR,5,JPM,NN2_1,fixed,840,1.609434367390998e-08,0.00012686348439921544,7.291207728175865e-05,-0.1562287010938459,1.715221873023062e-08,0.938324302356514
MHAR,5,JPM,NN3,fixed,840,2.2454915713060338e-08,0.00014984964368679806,0.00010757918369144847,-0.6131765640230087,1.715221873023062e-08,1.30915516331912
MHAR,5,JPM,NN3_1,fixed,840,1.8563735346379732e-08,0.0001362487994309665,8.075616947556799e-05,-0.33363149451002627,1.715221873023062e-08,1.0822935293882026
MHAR,5,JPM,NN4,fixed,840,2.0826998578256513e-08,0.0001443156213937234,0.00010097907069257321,-0.49622587921105876,1.715221873023062e-08,1.2142451601056794
MHAR,5,JPM,NN4_1,fixed,840,1.8968255242442432e-08,0.00013772528904468646,9.207194677496444e-05,-0.36269248161628487,1.715221873023062e-08,1.105877644214685
MHAR,5,JPM,PostLasso,rolling,840,1.805041462133584e-08,0.00013435183147741543,8.446125088601885e-05,-0.296754181139107,1.715221873023062e-08,1.0523661635402397
MHAR,5,JPM,RandomForest,rolling,840,1.6665775451952124e-08,0.00012909599316768947,5.667815863388333e-05,-0.19728075241548293,1.715221873023062e-08,0.9716396294887992
MHAR,5,JPM,Ridge,rolling,840,1.8050414659636717e-08,0.00013435183161995492,8.446125121950748e-05,-0.29675418389066843,1.715221873023062e-08,1.0523661657732382
MHAR,5,JPM,SHAR,rolling,840,1.601964442008505e-08,0.0001265687339752004,7.542466896338221e-05,-0.15086225540506093,1.715221873023062e-08,0.933969224159355
MHAR,5,MSFT,AdaptiveLasso,rolling,841,1.5976489085561297e-08,0.00012639813719181661,7.124996383590786e-05,-0.14606045354318065,1.3800230658212581e-08,1.1576972502306413
MHAR,5,MSFT,Bagging,rolling,841,1.37059170123295e-08,0.0001170722726025659,5.30473724264106e-05,0.016817187853154225,1.3800230658212581e-08,0.9931657920639931
MHAR,5,MSFT,ElasticNet,rolling,841,1.381380581133371e-08,0.0001175321479908102,6.608859256282142e-05,0.009077872584523639,1.3800230658212581e-08,1.0009836903061509
MHAR,5,MSFT,GradientBoosting,rolling,841,1.2489395235941797e-08,0.0001117559628652619,6.073118192316109e-05,0.10408338828839614,1.3800230658212581e-08,0.9050135135610433
MHAR,5,MSFT,HAR,rolling,841,1.3800230658212581e-08,0.00011747438298715419,5.353265021418364e-05,0.010051675155263728,1.3800230658212581e-08,1.0
MHAR,5,MSFT,HARQ,rolling,841,1.350956764784745e-08,0.00011623066569476167,5.232183455688026e-05,0.030902149856137817,1.3800230658212581e-08,0.978937815058029
MHAR,5,MSFT,HARX,rolling,841,1.3800230658212581e-08,0.00011747438298715419,5.353265021418364e-05,0.010051675155263728,1.3800230658212581e-08,1.0
MHAR,5,MSFT,Lasso,rolling,841,1.4998469910361e-08,0.00012246824041506026,6.959581748733547e-05,-0.0759030432697958,1.3800230658212581e-08,1.0868274800490627
MHAR,5,MSFT,LevHAR,rolling,840,1.3834888963290006e-08,0.00011762180479524197,5.390629910356172e-05,0.008382454497535385,1.3800230658212581e-08,1.0025114294054789
MHAR,5,MSFT,LogHAR,rolling,841,1.1732970671252558e-08,0.00010831883802576798,4.9811493837516806e-05,0.15834488936264768,1.3800230658212581e-08,0.8502010554635341
MHAR,5,MSFT,NN1,fixed,841,1.3398725360363039e-08,0.00011575286329228767,6.595745284272593e-05,0.03885333121931689,1.3800230658212581e-08,0.9709058994886723
MHAR,5,MSFT,NN1_1,fixed,841,1.3253236103278882e-08,0.00011512270020842493,6.529191659047967e-05,0.049289884774141424,1.3800230658212581e-08,0.9603633759115338
MHAR,5,MSFT,NN2,fixed,841,1.264479366768113e-08,0.00011244907143983507,6.052643149979158e-05,0.09293600814715886,1.3800230658212581e-08,0.9162740812709645
MHAR,5,MSFT,NN2_1,fixed,841,1.2640172425817895e-08,0.00011242852140723854,6.120775821916126e-05,0.09326750917453408,1.3800230658212581e-08,0.915939214269268
MHAR,5,MSFT,NN3,fixed,841,1.2805648032203524e-08,0.00011316204324862433,6.420539303207908e-05,0.08139725110412754,1.3800230658212581e-08,0.927929999820896
MHAR,5,MSFT,NN3_1,fixed,841,1.3570430539342846e-08,0.000116492190894252,6.805865475271154e-05,0.026536199824337636,1.3800230658212581e-08,0.9833480957991829
MHAR,5,MSFT,NN4,fixed,841,1.2483111189241084e-08,0.00011172784428798886,6.407674024574936e-05,0.1045341692687064,1.3800230658212581e-08,0.9045581554691137
MHAR,5,MSFT,NN4_1,fixed,841,1.1798972865564661e-08,0.00010862307703966345,5.1363814422194536e-05,0.1536102756222273,1.3800230658212581e-08,0.8549837432277292
MHAR,5,MSFT,PostLasso,rolling,841,1.4058511470350628e-08,0.00011856859394608096,5.524388489237155e-05,-0.008475888886822824,1.3800230658212581e-08,1.0187156880587602
MHAR,5,MSFT,RandomForest,rolling,841,1.1912780317497797e-08,0.00010914568391602939,5.078619854705256e-05,0.14544639059839193,1.3800230658212581e-08,0.863230522194819
MHAR,5,MSFT,Ridge,rolling,841,1.3657177982277798e-08,0.00011686392934638898,5.410804872950835e-05,0.020313442542602145,1.3800230658212581e-08,0.9896340373231622
MHAR,5,MSFT,SHAR,rolling,841,1.3277770007157572e-08,0.00011522920639819391,5.302896778222548e-05,0.04752996512872898,1.3800230658212581e-08,0.9621411653185601
PARTIAL_MALL,1,AAPL,AdaptiveLasso,rolling,842,6.19580521467123e-08,0.0002489137443909281,9.763410497910352e-05,-0.011961683085651265,5.678133787059874e-08,1.0911692903029333
PARTIAL_MALL,1,AAPL,Bagging,rolling,842,4.981877837056872e-08,0.0002232012060240014,7.307336259562922e-05,0.18630923564586388,5.678133787059874e-08,0.8773794390703284
PARTIAL_MALL,1,AAPL,ElasticNet,rolling,842,5.84196254302898e-08,0.0002417015213652777,0.00010348115912672537,0.045831487153903505,5.678133787059874e-08,1.028852570600302
PARTIAL_MALL,1,AAPL,GradientBoosting,rolling,842,5.012985041863395e-08,0.0002238969638441619,8.541759526611327e-05,0.18122849178103762,5.678133787059874e-08,0.882857859617131
PARTIAL_MALL,1,AAPL,HAR,rolling,842,5.678133787059874e-08,0.0002382883502620276,8.470672115728012e-05,0.07258965947922924,5.678133787059874e-08,1.0
PARTIAL_MALL,1,AAPL,HARQ,rolling,842,5.469867468979793e-08,0.00023387747794475193,7.78657407162038e-05,0.10660582468650714,5.678133787059874e-08,0.9633213436156246
PARTIAL_MALL,1,AAPL,HARX,rolling,842,5.6329559262138794e-08,0.00023733849089884007,8.435953062508816e-05,0.07996856545123499,5.678133787059874e-08,0.9920435370950659
PARTIAL_MALL,1,AAPL,Lasso,rolling,842,5.9012022636529536e-08,0.00024292390297484011,9.99339067749908e-05,0.03615585576926805,5.678133787059874e-08,1.0392855267167953
PARTIAL_MALL,1,AAPL,LevHAR,rolling,842,5.609782990361829e-08,0.00023684980452518488,8.442841304245156e-05,0.08375340412100929,5.678133787059874e-08,0.9879624539925753
PARTIAL_MALL,1,AAPL,LogHAR,rolling,842,5.103974777283393e-08,0.00022591978172093282,6.677431202808253e-05,0.166367126291189,5.678133787059874e-08,0.8988824442486798
PARTIAL_MALL,1,AAPL,NN1,fixed,842,5.531294361292321e-08,0.00023518703963637796,9.980115325396644e-05,0.09657296226144041,5.678133787059874e-08,0.974139491728393
PARTIAL_MALL,1,AAPL,NN1_1,fixed,842,6.181564326916767e-08,0.00024862751913086304,0.00011896484942203669,-0.00963571701000454,5.678133787059874e-08,1.0886612677221839
PARTIAL_MALL,1,AAPL,NN2,fixed,842,6.096088796276412e-08,0.0002469025880033746,0.00013823915288018574,0.0043250126857309334,5.678133787059874e-08,1.073607812864331
PARTIAL_MALL,1,AAPL,NN2_1,fixed,842,5.8150548619960286e-08,0.00024114424857325602,0.00011966293851595,0.05022632224677559,5.678133787059874e-08,1.024113745831102
PARTIAL_MALL,1,AAPL,NN3,fixed,842,6.201037517628055e-08,0.0002490188249435784,0.0001413882482023913,-0.01281627581785405,5.678133787059874e-08,1.0920907731620988
PARTIAL_MALL,1,AAPL,NN3_1,fixed,842,5.895225292134888e-08,0.00024280085033077803,0.00012619379977500558,0.03713207531581786,5.678133787059874e-08,1.0382328971483117
PARTIAL_MALL,1,AAPL,NN4,fixed,842,6.206025723892045e-08,0.00024911896202200356,0.0001441631951725254,-0.013631000205013954,5.678133787059874e-08,1.0929692671270277
PARTIAL_MALL,1,AAPL,NN4_1,fixed,842,5.9165995920508394e-08,0.00024324061322178168,0.0001305929307748374,0.03364100809076931,5.678133787059874e-08,1.0419972149184675
PARTIAL_MALL,1,AAPL,PostLasso,rolling,842,5.7845097607113916e-08,0.000240510077974113,9.010566980135086e-05,0.05521525766921742,5.678133787059874e-08,1.0187343196974228
PARTIAL_MALL,1,AAPL,RandomForest,rolling,842,4.93073207493544e-08,0.0002220525179982303,7.342393379270572e-05,0.19466287972049423,5.678133787059874e-08,0.8683719439954518
PARTIAL_MALL,1,AAPL,Ridge,rolling,842,5.477615085357358e-08,0.00023404305341875366,8.787332777143634e-05,0.1053404054814654,5.678133787059874e-08,0.9646858088903283
PARTIAL_MALL,1,AAPL,SHAR,rolling,842,5.562577364773884e-08,0.00023585116842563837,8.358261693900298e-05,0.09146350517582791,5.678133787059874e-08,0.9796488729185395
PARTIAL_MALL,1,JPM,AdaptiveLasso,rolling,841,4.393494965541426e-08,0.00020960665460670436,8.155131567523242e-05,-0.14095010083707038,4.0156006118316025e-08,1.0941065584551393
PARTIAL_MALL,1,JPM,Bagging,rolling,841,5.118347107692853e-08,0.00022623764292647793,5.929224273391361e-05,-0.32918751345869146,4.0156006118316025e-08,1.2746155811940332
PARTIAL_MALL,1,JPM,ElasticNet,rolling,841,4.7155268630097493e-08,0.00021715263901251003,0.00010280858443797957,-0.2245788130060753,4.0156006118316025e-08,1.1743017592725427
PARTIAL_MALL,1,JPM,GradientBoosting,rolling,841,4.356957673006365e-08,0.000208733266946272,6.935331965692776e-05,-0.13146170311972938,4.0156006118316025e-08,1.0850077221746068
PARTIAL_MALL,1,JPM,HAR,rolling,841,4.0156006118316025e-08,0.0002003896357557347,6.706674235196728e-05,-0.04281442426236204,4.0156006118316025e-08,1.0
PARTIAL_MALL,1,JPM,HARQ,rolling,841,5.11017101597579e-08,0.0002260568737281791,8.466902557240617e-05,-0.32706425788603233,4.0156006118316025e-08,1.272579499295606
PARTIAL_MALL,1,JPM,HARX,rolling,841,4.860418133186729e-08,0.00022046356009977543,0.00010326832461826392,-0.2622057388624621,4.0156006118316025e-08,1.2103838511394656
PARTIAL_MALL,1,JPM,Lasso,rolling,841,4.437839030228748e-08,0.00021066179127285394,9.720719371029412e-05,-0.1524658452440495,4.0156006118316025e-08,1.1051495054446048
PARTIAL_MALL,1,JPM,LevHAR,rolling,841,5.511019617481947e-08,0.00023475560946401147,0.00010520142733480953,-0.4311609407992647,4.0156006118316025e-08,1.3724023253817197
PARTIAL_MALL,1,JPM,LogHAR,rolling,841,3.5206255224772094e-08,0.00018763329988243584,5.395529213365473e-05,0.085726038977053,4.0156006118316025e-08,0.8767369723233944
PARTIAL_MALL,1,JPM,NN1,fixed,841,4.4262425753936545e-08,0.00021038637254807295,0.00011121175431474257,-0.14945435293161413,4.0156006118316025e-08,1.102261654795084
PARTIAL_MALL,1,JPM,NN1_1,fixed,841,4.3435833409123077e-08,0.00020841265174917543,9.966168135472879e-05,-0.12798851248880272,4.0156006118316025e-08,1.0816771289740155
PARTIAL_MALL,1,JPM,NN2,fixed,841,4.22085454062067e-08,0.00020544718398217752,0.00010855303947196464,-0.09611697555371923,4.0156006118316025e-08,1.0511141292747854
PARTIAL_MALL,1,JPM,NN2_1,fixed,841,4.073908917548566e-08,0.00020183926569299063,9.966210344722505e-05,-0.0579565532073556,4.0156006118316025e-08,1.0145204444747726
PARTIAL_MALL,1,JPM,NN3,fixed,841,4.466226503892381e-08,0.0002113344861562443,0.00011783491930703171,-0.15983781020430565,4.0156006118316025e-08,1.112218802520612
PARTIAL_MALL,1,JPM,NN3_1,fixed,841,4.197289368110545e-08,0.0002048728719989678,0.0001069510025895839,-0.0899973177044342,4.0156006118316025e-08,1.0452457238261228
PARTIAL_MALL,1,JPM,NN4,fixed,841,4.5425221295509426e-08,0.00021313193401156343,0.00012582771920712375,-0.17965108015711073,4.0156006118316025e-08,1.131218606792422
PARTIAL_MALL,1,JPM,NN4_1,fixed,841,4.1385826121863935e-08,0.0002034350661067652,0.000112923660359782,-0.07475171491740018,4.0156006118316025e-08,1.0306260537944028
PARTIAL_MALL,1,JPM,PostLasso,rolling,841,4.791706482409237e-08,0.00021889966839648792,9.845124074752795e-05,-0.24436195720386622,4.0156006118316025e-08,1.1932726746506883
PARTIAL_MALL,1,JPM,RandomForest,rolling,841,3.665126977049063e-08,0.00019144521349589972,5.6543880152007785e-05,0.048200344636228465,4.0156006118316025e-08,0.9127219888975261
PARTIAL_MALL,1,JPM,Ridge,rolling,841,4.873472795757216e-08,0.00022075943458337667,0.00010533732779601516,-0.2655959142679223,4.0156006118316025e-08,1.213634837438258
